from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8000207,8000207,2,240,13656,10257
8000207,8000207,2,240,13656,10258
8000207,8000207,2,240,13656,10260
8000207,8000207,2,240,13656,10261
8000207,8000207,2,240,13656,10262
8000207,8000207,2,240,13656,10263
8000207,8000207,2,240,13656,10264
8000207,8000207,2,240,13656,10265
8000207,8000207,2,240,13656,10266
8000207,8000207,2,240,13656,10267
8000207,8000207,2,240,13656,10268
8000207,8000207,2,240,13656,10269
8000207,8000207,2,240,13656,10270
8000207,8000207,2,240,13656,10271
8000207,8000207,2,240,13656,10272
8000207,8000207,2,240,13656,10273
8000207,8000207,2,240,13658,10257
8000207,8000207,2,240,13658,10258
8000207,8000207,2,240,13658,10260
8000207,8000207,2,240,13658,10261
8000207,8000207,2,240,13658,10262
8000207,8000207,2,240,13658,10263
8000207,8000207,2,240,13658,10264
8000207,8000207,2,240,13658,10265
8000207,8000207,2,240,13658,10266
8000207,8000207,2,240,13658,10267
8000207,8000207,2,240,13658,10268
8000207,8000207,2,240,13658,10269
8000207,8000207,2,240,13658,10270
8000207,8000207,2,240,13658,10271
8000207,8000207,2,240,13658,10272
8000207,8000207,2,240,13658,10273
8000207,8000207,2,240,13660,10257
8000207,8000207,2,240,13660,10258
8000207,8000207,2,240,13660,10260
8000207,8000207,2,240,13660,10261
8000207,8000207,2,240,13660,10262
8000207,8000207,2,240,13660,10263
8000207,8000207,2,240,13660,10264
8000207,8000207,2,240,13660,10265
8000207,8000207,2,240,13660,10266
8000207,8000207,2,240,13660,10267
8000207,8000207,2,240,13660,10268
8000207,8000207,2,240,13660,10269
8000207,8000207,2,240,13660,10270
8000207,8000207,2,240,13660,10271
8000207,8000207,2,240,13660,10272
8000207,8000207,2,240,13660,10273
8000207,8000207,2,240,13664,10257
8000207,8000207,2,240,13664,10258
8000207,8000207,2,240,13664,10260
8000207,8000207,2,240,13664,10261
8000207,8000207,2,240,13664,10262
8000207,8000207,2,240,13664,10263
8000207,8000207,2,240,13664,10264
8000207,8000207,2,240,13664,10265
8000207,8000207,2,240,13664,10266
8000207,8000207,2,240,13664,10267
8000207,8000207,2,240,13664,10268
8000207,8000207,2,240,13664,10269
8000207,8000207,2,240,13664,10270
8000207,8000207,2,240,13664,10271
8000207,8000207,2,240,13664,10272
8000207,8000207,2,240,13664,10273
8000207,8000207,2,240,13665,10257
8000207,8000207,2,240,13665,10258
8000207,8000207,2,240,13665,10260
8000207,8000207,2,240,13665,10261
8000207,8000207,2,240,13665,10262
8000207,8000207,2,240,13665,10263
8000207,8000207,2,240,13665,10264
8000207,8000207,2,240,13665,10265
8000207,8000207,2,240,13665,10266
8000207,8000207,2,240,13665,10267
8000207,8000207,2,240,13665,10268
8000207,8000207,2,240,13665,10269
8000207,8000207,2,240,13665,10270
8000207,8000207,2,240,13665,10271
8000207,8000207,2,240,13665,10272
8000207,8000207,2,240,13665,10273
8000207,8000207,2,240,13666,10257
8000207,8000207,2,240,13666,10258
8000207,8000207,2,240,13666,10260
8000207,8000207,2,240,13666,10261
8000207,8000207,2,240,13666,10262
8000207,8000207,2,240,13666,10263
8000207,8000207,2,240,13666,10264
8000207,8000207,2,240,13666,10265
8000207,8000207,2,240,13666,10266
8000207,8000207,2,240,13666,10267
8000207,8000207,2,240,13666,10268
8000207,8000207,2,240,13666,10269
8000207,8000207,2,240,13666,10270
8000207,8000207,2,240,13666,10271
8000207,8000207,2,240,13666,10272
8000207,8000207,2,240,13666,10273
8000207,8000207,2,240,13667,10257
8000207,8000207,2,240,13667,10258
8000207,8000207,2,240,13667,10260
8000207,8000207,2,240,13667,10261
8000207,8000207,2,240,13667,10262
8000207,8000207,2,240,13667,10263
8000207,8000207,2,240,13667,10264
8000207,8000207,2,240,13667,10265
8000207,8000207,2,240,13667,10266
8000207,8000207,2,240,13667,10267
8000207,8000207,2,240,13667,10268
8000207,8000207,2,240,13667,10269
8000207,8000207,2,240,13667,10270
8000207,8000207,2,240,13667,10271
8000207,8000207,2,240,13667,10272
8000207,8000207,2,240,13667,10273
8000207,8000207,2,240,13668,10257
8000207,8000207,2,240,13668,10258
8000207,8000207,2,240,13668,10260
8000207,8000207,2,240,13668,10261
8000207,8000207,2,240,13668,10262
8000207,8000207,2,240,13668,10263
8000207,8000207,2,240,13668,10264
8000207,8000207,2,240,13668,10265
8000207,8000207,2,240,13668,10266
8000207,8000207,2,240,13668,10267
8000207,8000207,2,240,13668,10268
8000207,8000207,2,240,13668,10269
8000207,8000207,2,240,13668,10270
8000207,8000207,2,240,13668,10271
8000207,8000207,2,240,13668,10272
8000207,8000207,2,240,13668,10273
8000207,8000207,2,240,13669,10257
8000207,8000207,2,240,13669,10258
8000207,8000207,2,240,13669,10260
8000207,8000207,2,240,13669,10261
8000207,8000207,2,240,13669,10262
8000207,8000207,2,240,13669,10263
8000207,8000207,2,240,13669,10264
8000207,8000207,2,240,13669,10265
8000207,8000207,2,240,13669,10266
8000207,8000207,2,240,13669,10267
8000207,8000207,2,240,13669,10268
8000207,8000207,2,240,13669,10269
8000207,8000207,2,240,13669,10270
8000207,8000207,2,240,13669,10271
8000207,8000207,2,240,13669,10272
8000207,8000207,2,240,13669,10273
8000207,8000207,2,240,13670,10257
8000207,8000207,2,240,13670,10258
8000207,8000207,2,240,13670,10260
8000207,8000207,2,240,13670,10261
8000207,8000207,2,240,13670,10262
8000207,8000207,2,240,13670,10263
8000207,8000207,2,240,13670,10264
8000207,8000207,2,240,13670,10265
8000207,8000207,2,240,13670,10266
8000207,8000207,2,240,13670,10267
8000207,8000207,2,240,13670,10268
8000207,8000207,2,240,13670,10269
8000207,8000207,2,240,13670,10270
8000207,8000207,2,240,13670,10271
8000207,8000207,2,240,13670,10272
8000207,8000207,2,240,13670,10273
8000207,8000207,2,240,13671,10257
8000207,8000207,2,240,13671,10258
8000207,8000207,2,240,13671,10260
8000207,8000207,2,240,13671,10261
8000207,8000207,2,240,13671,10262
8000207,8000207,2,240,13671,10263
8000207,8000207,2,240,13671,10264
8000207,8000207,2,240,13671,10265
8000207,8000207,2,240,13671,10266
8000207,8000207,2,240,13671,10267
8000207,8000207,2,240,13671,10268
8000207,8000207,2,240,13671,10269
8000207,8000207,2,240,13671,10270
8000207,8000207,2,240,13671,10271
8000207,8000207,2,240,13671,10272
8000207,8000207,2,240,13671,10273
8100173,8100173,2,180,4667,14856
8100173,8100173,2,180,4667,14857
8100173,8100173,2,180,4667,14858
8100173,8100173,2,180,13704,14856
8100173,8100173,2,180,13704,14857
8100173,8100173,2,180,13704,14858
8100173,8100173,2,180,13705,14856
8100173,8100173,2,180,13705,14857
8100173,8100173,2,180,13705,14858
8100014,8100014,2,180,4839,6967
8100014,8100014,2,180,4839,6968
8100014,8100014,2,180,4839,6969
8100014,8100014,2,180,4839,6970
8100014,8100014,2,180,4841,6971
8100014,8100014,2,180,4841,6972
8100014,8100014,2,180,4841,6973
8100014,8100014,2,180,4841,6974
8100014,8100014,2,180,4843,7931
8100014,8100014,2,180,4843,7932
8100014,8100014,2,180,4843,7933
8100014,8100014,2,180,4845,7627
8100014,8100014,2,180,4845,7628
8100014,8100014,2,180,4845,7629
8100014,8100014,2,180,4847,7650
8100014,8100014,2,180,4847,7651
8100014,8100014,2,180,4847,7652
8100014,8100014,2,180,4849,8187
8100014,8100014,2,180,4849,8188
8100014,8100014,2,180,4849,8189
8100014,8100014,2,180,4849,8190
8100014,8100014,2,180,4851,8215
8100014,8100014,2,180,4851,8216
8100014,8100014,2,180,4851,8217
8100014,8100014,2,180,4852,8215
8100014,8100014,2,180,4852,8216
8100014,8100014,2,180,4852,8217
8100014,8100014,2,180,4854,8215
8100014,8100014,2,180,4854,8216
8100014,8100014,2,180,4854,8217
8100014,8100014,2,180,4855,8215
8100014,8100014,2,180,4855,8216
8100014,8100014,2,180,4855,8217
8100014,8100014,2,180,4859,8224
8100014,8100014,2,180,4859,8225
8100014,8100014,2,180,4859,8226
8100014,8100014,2,180,4859,8227
8100014,8100014,2,180,4861,8266
8100014,8100014,2,180,4861,8267
8100014,8100014,2,180,4861,8268
8100014,8100014,2,180,4861,8269
8100014,8100014,2,180,4861,8341
8100014,8100014,2,180,4861,8342
8100014,8100014,2,180,4861,8343
8100014,8100014,2,180,4861,8344
8100014,8100014,2,180,4861,8345
8100014,8100014,2,180,4861,8346
8100014,8100014,2,180,4865,8546
8100014,8100014,2,180,4865,8547
8100014,8100014,2,180,4865,8548
8100014,8100014,2,180,4865,8549
8100014,8100014,2,180,4865,8550
8100014,8100014,2,180,4865,8551
8100014,8100014,2,180,4867,14451
8100014,8100014,2,180,4867,14452
8100014,8100014,2,180,4867,14455
8100014,8100014,2,180,4867,14456
8100014,8100014,2,180,4869,14477
8100014,8100014,2,180,4869,14478
8100014,8100014,2,180,4869,14481
8100014,8100014,2,180,4869,14482
8100042,8100042,2,180,5003,130
8100042,8100042,2,180,5004,130
8100002,8100002,2,180,13747,12611
8100002,8100002,2,180,13747,12613
8100002,8100002,2,180,13748,12611
8100002,8100002,2,180,13748,12613
8100032,8100032,2,180,5396,6012
8100032,8100032,2,180,5396,6013
8100032,8100032,2,180,5396,6015
8100032,8100032,2,180,15444,246
8100032,8100032,2,180,15445,246
8100032,8100032,2,180,5416,6017
8100032,8100032,2,180,5417,6017
8100032,8100032,2,180,5418,6017
8100032,8100032,2,180,5419,6017
8100085,8100085,2,300,13841,5745
8100085,8100085,2,300,13841,5746
8100085,8100085,2,300,13842,5745
8100085,8100085,2,300,13842,5746
8100085,8100085,2,300,13843,5745
8100085,8100085,2,300,13843,5746
8100085,8100085,2,300,13844,5745
8100085,8100085,2,300,13844,5746
8103000,8103000,2,240,13891,6825
8100029,8100029,2,120,5471,8288
8100029,8100029,2,120,5472,8288
8100002,8100002,2,1800,10023,5945
8100002,8100002,2,1800,10023,5947
8100002,8100002,2,1800,10024,5945
8100002,8100002,2,1800,10024,5947
8100002,8100002,2,1800,10025,5945
8100002,8100002,2,1800,10025,5947
8100002,8100002,2,1800,10026,5945
8100002,8100002,2,1800,10026,5947
8100002,8100002,2,1800,10027,5945
8100002,8100002,2,1800,10027,5947
8100002,8100002,2,1800,13945,5945
8100002,8100002,2,1800,13945,5947
8100029,8100029,2,120,5485,8293
8100029,8100029,2,120,5519,8359
8100147,8100147,2,180,14009,5817
8100147,8100147,2,180,14010,5817
8100092,8100092,2,180,5707,5701
8100092,8100092,2,180,5715,5709
8100092,8100092,2,180,5715,5710
8100013,8100013,2,1800,5950,13967
8100013,8100013,2,1800,5950,13968
8100013,8100013,2,1800,5950,13969
8100013,8100013,2,1800,5950,13970
8100013,8100013,2,1800,5950,13971
8100013,8100013,2,1800,5950,13972
8100013,8100013,2,1800,5950,13973
8100013,8100013,2,1800,5950,13974
8100013,8100013,2,1800,5950,13975
8100013,8100013,2,1800,5950,13976
8100013,8100013,2,1800,5951,13967
8100013,8100013,2,1800,5951,13968
8100013,8100013,2,1800,5951,13969
8100013,8100013,2,1800,5951,13970
8100013,8100013,2,1800,5951,13971
8100013,8100013,2,1800,5951,13972
8100013,8100013,2,1800,5951,13973
8100013,8100013,2,1800,5951,13974
8100013,8100013,2,1800,5951,13975
8100013,8100013,2,1800,5951,13976
8100013,8100013,2,1800,5952,13967
8100013,8100013,2,1800,5952,13968
8100013,8100013,2,1800,5952,13969
8100013,8100013,2,1800,5952,13970
8100013,8100013,2,1800,5952,13971
8100013,8100013,2,1800,5952,13972
8100013,8100013,2,1800,5952,13973
8100013,8100013,2,1800,5952,13974
8100013,8100013,2,1800,5952,13975
8100013,8100013,2,1800,5952,13976
8100013,8100013,2,1800,5953,13967
8100013,8100013,2,1800,5953,13968
8100013,8100013,2,1800,5953,13969
8100013,8100013,2,1800,5953,13970
8100013,8100013,2,1800,5953,13971
8100013,8100013,2,1800,5953,13972
8100013,8100013,2,1800,5953,13973
8100013,8100013,2,1800,5953,13974
8100013,8100013,2,1800,5953,13975
8100013,8100013,2,1800,5953,13976
8100013,8100013,2,1800,5954,13967
8100013,8100013,2,1800,5954,13968
8100013,8100013,2,1800,5954,13969
8100013,8100013,2,1800,5954,13970
8100013,8100013,2,1800,5954,13971
8100013,8100013,2,1800,5954,13972
8100013,8100013,2,1800,5954,13973
8100013,8100013,2,1800,5954,13974
8100013,8100013,2,1800,5954,13975
8100013,8100013,2,1800,5954,13976
8100013,8100013,2,1800,5955,13967
8100013,8100013,2,1800,5955,13968
8100013,8100013,2,1800,5955,13969
8100013,8100013,2,1800,5955,13970
8100013,8100013,2,1800,5955,13971
8100013,8100013,2,1800,5955,13972
8100013,8100013,2,1800,5955,13973
8100013,8100013,2,1800,5955,13974
8100013,8100013,2,1800,5955,13975
8100013,8100013,2,1800,5955,13976
8100013,8100013,2,1800,5956,13967
8100013,8100013,2,1800,5956,13968
8100013,8100013,2,1800,5956,13969
8100013,8100013,2,1800,5956,13970
8100013,8100013,2,1800,5956,13971
8100013,8100013,2,1800,5956,13972
8100013,8100013,2,1800,5956,13973
8100013,8100013,2,1800,5956,13974
8100013,8100013,2,1800,5956,13975
8100013,8100013,2,1800,5956,13976
8100013,8100013,2,1800,5950,14117
8100013,8100013,2,1800,5950,14118
8100013,8100013,2,1800,5950,14119
8100013,8100013,2,1800,5950,14120
8100013,8100013,2,1800,5950,14121
8100013,8100013,2,1800,5950,14122
8100013,8100013,2,1800,5950,14123
8100013,8100013,2,1800,5950,14124
8100013,8100013,2,1800,5950,14125
8100013,8100013,2,1800,5950,14126
8100013,8100013,2,1800,5950,14127
8100013,8100013,2,1800,5950,14128
8100013,8100013,2,1800,5950,14129
8100013,8100013,2,1800,5950,14130
8100013,8100013,2,1800,5950,14131
8100013,8100013,2,1800,5951,14117
8100013,8100013,2,1800,5951,14118
8100013,8100013,2,1800,5951,14119
8100013,8100013,2,1800,5951,14120
8100013,8100013,2,1800,5951,14121
8100013,8100013,2,1800,5951,14122
8100013,8100013,2,1800,5951,14123
8100013,8100013,2,1800,5951,14124
8100013,8100013,2,1800,5951,14125
8100013,8100013,2,1800,5951,14126
8100013,8100013,2,1800,5951,14127
8100013,8100013,2,1800,5951,14128
8100013,8100013,2,1800,5951,14129
8100013,8100013,2,1800,5951,14130
8100013,8100013,2,1800,5951,14131
8100013,8100013,2,1800,5952,14117
8100013,8100013,2,1800,5952,14118
8100013,8100013,2,1800,5952,14119
8100013,8100013,2,1800,5952,14120
8100013,8100013,2,1800,5952,14121
8100013,8100013,2,1800,5952,14122
8100013,8100013,2,1800,5952,14123
8100013,8100013,2,1800,5952,14124
8100013,8100013,2,1800,5952,14125
8100013,8100013,2,1800,5952,14126
8100013,8100013,2,1800,5952,14127
8100013,8100013,2,1800,5952,14128
8100013,8100013,2,1800,5952,14129
8100013,8100013,2,1800,5952,14130
8100013,8100013,2,1800,5952,14131
8100013,8100013,2,1800,5953,14117
8100013,8100013,2,1800,5953,14118
8100013,8100013,2,1800,5953,14119
8100013,8100013,2,1800,5953,14120
8100013,8100013,2,1800,5953,14121
8100013,8100013,2,1800,5953,14122
8100013,8100013,2,1800,5953,14123
8100013,8100013,2,1800,5953,14124
8100013,8100013,2,1800,5953,14125
8100013,8100013,2,1800,5953,14126
8100013,8100013,2,1800,5953,14127
8100013,8100013,2,1800,5953,14128
8100013,8100013,2,1800,5953,14129
8100013,8100013,2,1800,5953,14130
8100013,8100013,2,1800,5953,14131
8100013,8100013,2,1800,5954,14117
8100013,8100013,2,1800,5954,14118
8100013,8100013,2,1800,5954,14119
8100013,8100013,2,1800,5954,14120
8100013,8100013,2,1800,5954,14121
8100013,8100013,2,1800,5954,14122
8100013,8100013,2,1800,5954,14123
8100013,8100013,2,1800,5954,14124
8100013,8100013,2,1800,5954,14125
8100013,8100013,2,1800,5954,14126
8100013,8100013,2,1800,5954,14127
8100013,8100013,2,1800,5954,14128
8100013,8100013,2,1800,5954,14129
8100013,8100013,2,1800,5954,14130
8100013,8100013,2,1800,5954,14131
8100013,8100013,2,1800,5955,14117
8100013,8100013,2,1800,5955,14118
8100013,8100013,2,1800,5955,14119
8100013,8100013,2,1800,5955,14120
8100013,8100013,2,1800,5955,14121
8100013,8100013,2,1800,5955,14122
8100013,8100013,2,1800,5955,14123
8100013,8100013,2,1800,5955,14124
8100013,8100013,2,1800,5955,14125
8100013,8100013,2,1800,5955,14126
8100013,8100013,2,1800,5955,14127
8100013,8100013,2,1800,5955,14128
8100013,8100013,2,1800,5955,14129
8100013,8100013,2,1800,5955,14130
8100013,8100013,2,1800,5955,14131
8100013,8100013,2,1800,5956,14117
8100013,8100013,2,1800,5956,14118
8100013,8100013,2,1800,5956,14119
8100013,8100013,2,1800,5956,14120
8100013,8100013,2,1800,5956,14121
8100013,8100013,2,1800,5956,14122
8100013,8100013,2,1800,5956,14123
8100013,8100013,2,1800,5956,14124
8100013,8100013,2,1800,5956,14125
8100013,8100013,2,1800,5956,14126
8100013,8100013,2,1800,5956,14127
8100013,8100013,2,1800,5956,14128
8100013,8100013,2,1800,5956,14129
8100013,8100013,2,1800,5956,14130
8100013,8100013,2,1800,5956,14131
8100013,8100013,2,1800,5950,14822
8100013,8100013,2,1800,5950,14823
8100013,8100013,2,1800,5950,14824
8100013,8100013,2,1800,5950,14825
8100013,8100013,2,1800,5950,14826
8100013,8100013,2,1800,5951,14822
8100013,8100013,2,1800,5951,14823
8100013,8100013,2,1800,5951,14824
8100013,8100013,2,1800,5951,14825
8100013,8100013,2,1800,5951,14826
8100013,8100013,2,1800,5952,14822
8100013,8100013,2,1800,5952,14823
8100013,8100013,2,1800,5952,14824
8100013,8100013,2,1800,5952,14825
8100013,8100013,2,1800,5952,14826
8100013,8100013,2,1800,5953,14822
8100013,8100013,2,1800,5953,14823
8100013,8100013,2,1800,5953,14824
8100013,8100013,2,1800,5953,14825
8100013,8100013,2,1800,5953,14826
8100013,8100013,2,1800,5954,14822
8100013,8100013,2,1800,5954,14823
8100013,8100013,2,1800,5954,14824
8100013,8100013,2,1800,5954,14825
8100013,8100013,2,1800,5954,14826
8100013,8100013,2,1800,5955,14822
8100013,8100013,2,1800,5955,14823
8100013,8100013,2,1800,5955,14824
8100013,8100013,2,1800,5955,14825
8100013,8100013,2,1800,5955,14826
8100013,8100013,2,1800,5956,14822
8100013,8100013,2,1800,5956,14823
8100013,8100013,2,1800,5956,14824
8100013,8100013,2,1800,5956,14825
8100013,8100013,2,1800,5956,14826
8100002,8100002,2,1800,5950,13967
8100002,8100002,2,1800,5950,13968
8100002,8100002,2,1800,5950,13969
8100002,8100002,2,1800,5950,13970
8100002,8100002,2,1800,5950,13971
8100002,8100002,2,1800,5950,13972
8100002,8100002,2,1800,5950,13973
8100002,8100002,2,1800,5950,13974
8100002,8100002,2,1800,5950,13975
8100002,8100002,2,1800,5950,13976
8100002,8100002,2,1800,5954,13967
8100002,8100002,2,1800,5954,13968
8100002,8100002,2,1800,5954,13969
8100002,8100002,2,1800,5954,13970
8100002,8100002,2,1800,5954,13971
8100002,8100002,2,1800,5954,13972
8100002,8100002,2,1800,5954,13973
8100002,8100002,2,1800,5954,13974
8100002,8100002,2,1800,5954,13975
8100002,8100002,2,1800,5954,13976
8100002,8100002,2,1800,5955,13967
8100002,8100002,2,1800,5955,13968
8100002,8100002,2,1800,5955,13969
8100002,8100002,2,1800,5955,13970
8100002,8100002,2,1800,5955,13971
8100002,8100002,2,1800,5955,13972
8100002,8100002,2,1800,5955,13973
8100002,8100002,2,1800,5955,13974
8100002,8100002,2,1800,5955,13975
8100002,8100002,2,1800,5955,13976
8100002,8100002,2,1800,5956,13967
8100002,8100002,2,1800,5956,13968
8100002,8100002,2,1800,5956,13969
8100002,8100002,2,1800,5956,13970
8100002,8100002,2,1800,5956,13971
8100002,8100002,2,1800,5956,13972
8100002,8100002,2,1800,5956,13973
8100002,8100002,2,1800,5956,13974
